topic,rank,word,word_lemma,word_pos,weight
21,51,cachent,cacher,VERB,0.0029510125047679235
21,52,nostalgie,nostalgie,NOUN,0.002944840756678251
21,53,messieurs,monsieur,NOUN,0.0029387343702009646
21,54,desir,desir,NOUN,0.0029176184735776895
21,55,sang,sang,NOUN,0.0029011538419192857
21,56,pourquoi,pourquoi,ADV,0.002881920912664244
21,57,corps,corps,NOUN,0.0028203915124278382
21,58,douleurs,douleur,NOUN,0.002820297189826495
21,59,geste,geste,NOUN,0.002799305418182935
21,60,levres,levre,NOUN,0.0027875312321731646
21,61,oublie,oublier,VERB,0.002765177253122743
21,62,passe,passer,VERB,0.0027649009825424396
21,63,doucement,doucement,ADV,0.0026776441843386514
21,64,desirs,desir,NOUN,0.0026655520008245347
21,65,rythme doux,rythme,NOUN,0.0026611237162833656
21,66,lamour enseveli,lamour,NOUN,0.00265588883005671
21,67,oh,oh,PRON,0.0026446258780703042
21,68,chant,chant,NOUN,0.0026325756861984018
21,69,offrande,offrande,NOUN,0.002622917440759509
21,70,legeres,leger,ADJ,0.0026204368147459346
21,71,venise,venise,NOUN,0.0026094102469774883
21,72,vivre,vivre,VERB,0.002606077060480352
21,73,lame,lame,NOUN,0.002585260076327299
21,74,gris,gris,ADJ,0.0025718104305004433
21,75,quun,quun,PRON,0.0025622734615193153
21,76,reves,reve,NOUN,0.0025532458717992
21,77,font,faire,VERB,0.0025322306962607464
21,78,doiseaux,doiseau,NOUN,0.0025241492200099294
21,79,meurt,mourir,VERB,0.0025073471226471737
21,80,nont,nont,VERB,0.0024973158875655046
21,81,beaute,beaute,NOUN,0.0024942354368108935
21,82,soleil cest,soleil,NOUN,0.002452097758741147
21,83,beaux,beal,ADJ,0.0024449489758337144
21,84,jaurais,jaurais,AUX,0.0024358429308259585
21,85,berce,bercer,VERB,0.00242273701853152
21,86,clair,clair,ADJ,0.0024022725632094327
21,87,exquise,exquis,ADJ,0.0023915899307841264
21,88,terre,terre,NOUN,0.0023914754525027043
21,89,sommeil,sommeil,NOUN,0.0023898447989746533
