topic,rank,word,word_lemma,word_pos,weight
137,99,verite,verite,NOUN,0.003248135763255926
137,100,setait,setait,AUX,0.0032239458383460087
137,101,securite,securite,NOUN,0.003206739180107411
137,102,montra,montrer,VERB,0.0031859785224199865
137,103,taient,taient,AUX,0.0031842755726813675
137,104,malvern,malvern,NOUN,0.003161378615346397
137,105,seulement,seulement,ADV,0.0031475846069067845
137,106,bars,bar,NOUN,0.0031182207177693645
137,107,stephen mary,stephen,VERB,0.0031182207177693645
137,108,appelaient,appeler,VERB,0.0030781599169987604
137,109,revelee,reveler,VERB,0.0030591584491081254
137,110,terrifiee,terrifier,ADJ,0.003022993125917526
137,111,navaitil,navaitil,ADJ,0.003022993125917526
137,112,debut,debut,NOUN,0.003015759447442917
137,113,parfois,parfois,ADV,0.002998534244711137
137,114,lun lautre,lun,DET,0.0029903516609741487
137,115,abandonnes,abandonner,VERB,0.002972795501105019
137,116,percevait,percevoir,VERB,0.002972795501105019
137,117,souvent,souvent,ADV,0.0029560904412721007
137,118,ste phen,ste,VERB,0.0029416785644549056
137,119,morts,mort,NOUN,0.0029390806269121443
137,120,surement,surement,ADV,0.0029369026283377767
138,1,doriane,doriane,NOUN,0.008588148642513315
138,2,philippe,philippe,PROPN,0.006824582774675608
138,3,julien,julien,ADJ,0.005923424955526555
138,4,cur,cur,NOUN,0.005238442135284747
138,5,linda,linda,PROPN,0.005065581951791123
138,6,sentiments,sentiment,NOUN,0.0049839738834049265
138,7,quelquefois,quelquefois,ADV,0.004885584721558468
138,8,vivait,vivre,VERB,0.00480746986548807
138,9,navait,navait,AUX,0.0046644127217471635
138,10,fontenay,fontenay,PROPN,0.004585888570449589
138,11,precises,precis,ADJ,0.004482781092598767
138,12,amoureusement,amoureusement,ADV,0.004421379466394964
138,13,armande,armande,NOUN,0.004345761798922939
138,14,tantot cote,tantot,ADV,0.004342787734112792
138,15,jour philippe,jour,NOUN,0.004342787734112792
138,16,mit reflechir,mettre,VERB,0.004342787734112792
138,17,vie philippe,vie,NOUN,0.004342787734112792
138,18,percutante,percutant,ADJ,0.004342787734112792
138,19,parents pere,parent,NOUN,0.004342787734112792
138,20,setait,setait,AUX,0.004294967965370592
138,21,passion,passion,NOUN,0.004187913473873391
138,22,mere,mere,NOUN,0.004139700420395813
138,23,lorely,lorely,NOUN,0.004089041387650281
138,24,lime,lime,NOUN,0.004016641377970552
138,25,reine,reine,NOUN,0.003945966204187268
138,26,sentait,sentir,VERB,0.00391669080140323
138,27,tai deja,tai,PROPN,0.0038702298131584696
138,28,trouvait belle,trouver,VERB,0.0038702298131584696
138,29,rose joues,rose,NOUN,0.0038702298131584696
138,30,femmes,femme,NOUN,0.0038584704890734702
138,31,paroles,parole,NOUN,0.0038193533078395053
138,32,alfreda,alfreda,NOUN,0.003748368607362158
138,33,camille,camille,NOUN,0.0037155534132653624
138,34,tant damour,tant,ADV,0.003702691445456323
138,35,dun bois,dun,DET,0.003702691445456323
138,36,amour,amour,NOUN,0.0036965633766587306
138,37,madame fontenay,monsieur,NOUN,0.0036599698799940164
138,38,revenait,revenir,VERB,0.003647561707840698
138,39,concevait,concevoir,VERB,0.0036129515258703252
138,40,partit,partir,VERB,0.0035898042806696553
138,41,onze heures,onze,NUM,0.003574970918761847
138,42,coin dun,coin,NOUN,0.003499963020619667
138,43,travailleuse,travailleuse,NOUN,0.0034667097598551377
138,44,sabine,sabine,NOUN,0.003441551355470672
138,45,quune vieille,quune,PRON,0.0034352594570053263
138,46,sexprimait,sexprimer,VERB,0.003405427063554183
138,47,londres,londre,NOUN,0.003402666783217167
138,48,montserrat,montserrat,NOUN,0.0033519123150733384
138,49,tantot,tantot,CCONJ,0.0033492313616586794
138,50,maime,maime,VERB,0.003344780961764746
138,51,acharnee,acharner,VERB,0.003324164245135452
138,52,cote,cote,NOUN,0.003281852210560814
138,53,veritable amour,veritabl,ADJ,0.00327570085165522
138,54,demain cest,demain,ADV,0.003252909842894494
138,55,pere,pere,NOUN,0.0032327498461664937
138,56,tachant,tacher,VERB,0.0032309822718677612
138,57,partie,partie,NOUN,0.0032279875755138964
138,58,solitude,solitude,NOUN,0.0032218191424668017
138,59,pensees,pensee,NOUN,0.003213879191258046
138,60,sons,son,NOUN,0.0032012406998480946
138,61,trouvait,trouver,VERB,0.003190653141571306
138,62,insistait,insister,VERB,0.0031894727865548547
138,63,but,but,NOUN,0.0031860704207322585
138,64,selancait,selancer,VERB,0.0031507439981538
138,65,mauvaise,mauvais,ADJ,0.00315012971537168
138,66,onze,onze,NUM,0.003137800460153444
138,67,delle,delle,VERB,0.003135343619968848
138,68,maladroits,maladroit,ADJ,0.0031323110458982124
138,69,edmond,edmond,PROPN,0.0031144479498743274
138,70,tant,tant,ADV,0.003102970416246013
138,71,forbier,forbier,PROPN,0.0030971206802631835
138,72,mlle levieux,mlle,PROPN,0.003048055975359662
138,73,homme femme,homme,NOUN,0.0030325861753310265
138,74,suzanne,suzanne,PROPN,0.003025654282185146
138,75,levieux,levieux,ADJ,0.00301752042288312
138,76,dispositions,disposition,NOUN,0.003002838255925654
138,77,peine,peine,NOUN,0.002996306098135132
138,78,demeurent,demeurer,VERB,0.002960910527792146
138,79,musique,musique,NOUN,0.002952805547948414
138,80,quune,quune,PRON,0.0029357015991853305
138,81,verre,verre,NOUN,0.002906221388240874
138,82,mere marie,mere,NOUN,0.0028852327163119136
138,83,caresses,caresse,NOUN,0.0028749277938863002
138,84,eleves,eleve,NOUN,0.0028592499968675155
138,85,laveu,laveu,PROPN,0.0028508271069789203
138,86,desir,desir,NOUN,0.0028385268973966545
138,87,jasmin,jasmin,NOUN,0.0028183659506492457
138,88,images,image,NOUN,0.002811027967207714
138,89,esprit,esprit,NOUN,0.002796575416551912
138,90,obstinement,obstinement,ADJ,0.0027876425909692886
138,91,medecin,medecin,NOUN,0.0027655248996128457
138,92,rendait,rendre,VERB,0.0027545401404384835
138,93,cetait,ceter,VERB,0.002751883625554247
138,94,fixement,fixement,ADV,0.0027398340403016986
138,95,pourquoi,pourquoi,ADV,0.0027328056492488405
